Transaction_ID,Date,Customer_ID,Product_ID,Branch_ID,Sales_Channel,Quantity,Discount_Rate
TXN-019369,2024-09-24,CUST-0319,PROD-109,BR-10,Online ,2,0.15
TXN-019370,2024-11-26,CUST-0307,PROD-106,BR-01,Store,2,0.05
TXN-019371,2024-11-15,CUST-0331,PROD-102,BR-08,online,1,0.0
TXN-019372,2023-04-02,CUST-2020,PROD-105,BR-02,Store,1,
TXN-019373,2023-11-01,CUST-3061,PROD-110,BR-04,online,1,0.05
TXN-019374,2024-03-23,CUST-2347,PROD-108,BR-09,STORE,1,0.1
TXN-019375,2023-04-11,CUST-2874,PROD-104,BR-08,online,1,0.0
TXN-019376,2024-11-24,CUST-2920,PROD-108,BR-04,Online,2,0.0
TXN-019377,2023-08-22,CUST-3153,PROD-105,BR-03,Store,1,0.15
TXN-019378,2024-07-09,CUST-0193,PROD-106,BR-12,Online,1,0.15
TXN-019379,2024-02-21,CUST-0518,PROD-103,BR-10,online,1,0.0
TXN-019380,2023-12-03,CUST-2555,PROD-111,BR-09,Online,2,0.05
TXN-019381,2024-09-23,CUST-0180,PROD-108,BR-02,Online ,1,0.15
TXN-019382,2023-02-23,CUST-2172,PROD-102,BR-07,online,3,0.1
TXN-019383,2024-10-12,CUST-2053,PROD-106,BR-02,Online ,1,0.05
TXN-019384,2024-03-28,CUST-0087,PROD-107,BR-12,Online,1,0.0
TXN-019385,2024-06-13,CUST-1569,PROD-110,BR-09,Online,3,0.0
TXN-019386,2023-02-18,CUST-0332,PROD-107,BR-07,Store,3,0.1
TXN-019387,2023-08-12,CUST-0823,PROD-105,BR-11,Store,3,0.05
TXN-019388,2024-06-15,CUST-2495,PROD-104,BR-04,online,1,0.05
TXN-019389,2023-04-14,CUST-2643,PROD-108,BR-03,STORE,2,0.1
TXN-019390,2024-02-15,CUST-0527,PROD-109,BR-10,online,1,0.05
TXN-019391,2024-09-22,CUST-1751,PROD-108,BR-04,online,1,0.05
TXN-019392,2023-06-06,CUST-0156,PROD-102,BR-02,online,1,0.0
TXN-019393,2024-06-22,CUST-2655,PROD-105,BR-06,Store,1,0.1
TXN-019394,2023-04-23,CUST-1290,PROD-105,BR-01,STORE,1,
TXN-019395,2024-05-30,CUST-2471,PROD-111,BR-11,STORE,1,0.0
TXN-019396,2024-06-24,CUST-2619,PROD-101,BR-03,Online ,1,0.1
TXN-019397,2024-01-03,CUST-2208,PROD-103,BR-02,Store,1,0.0
TXN-019398,2024-11-24,CUST-1465,PROD-109,BR-07,STORE,1,0.05
TXN-019399,2023-03-29,CUST-1994,PROD-111,BR-06,online,1,0.0
TXN-019400,2023-12-13,CUST-0719,PROD-106,BR-04,Online,2,0.0
TXN-019401,2023-10-25,CUST-1411,PROD-103,BR-01,Online,3,
TXN-019402,2023-04-09,CUST-2960,PROD-103,BR-05,Store,1,0.05
TXN-019403,2023-10-03,CUST-3048,PROD-104,BR-11,STORE,1,0.0
TXN-019404,2023-10-04,CUST-2566,PROD-108,BR-05,online,1,0.1
TXN-019405,2023-07-21,CUST-3488,PROD-105,BR-03,Online,1,0.05
TXN-019406,2024-11-13,CUST-2197,PROD-111,BR-06,Online ,2,0.05
TXN-019407,2023-01-14,CUST-0849,PROD-110,BR-10,Online,2,0.0
TXN-019408,2024-10-05,CUST-3065,PROD-104,BR-10,Online ,2,0.0
TXN-019409,2023-04-03,CUST-3195,PROD-109,BR-05,Online,1,0.0
TXN-019410,2023-09-17,CUST-1233,PROD-107,BR-08,Online,1,0.0
TXN-019411,2023-09-13,CUST-0857,PROD-111,BR-06,online,2,0.15
TXN-019412,2023-03-01,CUST-3045,PROD-106,BR-05,Online ,3,
TXN-019413,2024-10-09,CUST-0580,PROD-110,BR-07,Store,2,0.0
TXN-019414,2023-06-28,CUST-1251,PROD-108,BR-07,STORE,2,
TXN-019415,2024-11-16,CUST-0864,PROD-104,BR-09,online,1,0.0
TXN-019416,2024-06-18,CUST-2935,PROD-110,BR-03,Online ,1,0.0
TXN-019417,2023-03-16,CUST-3263,PROD-111,BR-02,Online,3,0.0
TXN-019418,2023-04-16,CUST-1800,PROD-106,BR-02,STORE,2,0.1
TXN-019419,2023-06-08,CUST-1910,PROD-103,BR-10,online,1,0.0
TXN-019420,2024-08-29,CUST-2938,PROD-101,BR-02,STORE,1,0.0
TXN-019421,2024-01-08,CUST-3394,PROD-109,BR-05,Store,1,0.15
TXN-019422,2023-04-22,CUST-1826,PROD-106,BR-11,STORE,1,0.05
TXN-019423,2023-08-01,CUST-2308,PROD-103,BR-07,STORE,2,0.0
TXN-019424,2023-06-11,CUST-1671,PROD-101,BR-09,Online,2,0.0
TXN-019425,2023-11-16,CUST-1219,PROD-103,BR-02,online,1,0.0
TXN-019426,2023-01-02,CUST-0749,PROD-102,BR-09,Online,1,0.1
TXN-019427,2023-11-30,CUST-2743,PROD-104,BR-11,Online ,2,0.0
TXN-019428,2024-05-16,CUST-1463,PROD-103,BR-06,online,1,0.1
TXN-019429,2024-11-02,CUST-2452,PROD-105,BR-06,Online,1,0.0
TXN-019430,2023-04-09,CUST-2095,PROD-108,BR-09,Online,3,0.0
TXN-019431,2023-01-12,CUST-1067,PROD-109,BR-02,online,1,0.05
TXN-019432,2024-05-16,CUST-1291,PROD-104,BR-04,STORE,3,0.15
TXN-019433,2024-03-21,CUST-1443,PROD-109,BR-02,Store,1,0.15
TXN-019434,2023-07-29,CUST-0402,PROD-111,BR-07,online,1,0.15
TXN-019435,2023-10-20,CUST-2337,PROD-106,BR-11,Store,2,0.05
TXN-019436,2023-03-30,CUST-0348,PROD-105,BR-07,STORE,1,0.0
TXN-019437,2024-11-28,CUST-0756,PROD-101,BR-01,Online,1,0.0
TXN-019438,2023-04-20,CUST-1560,PROD-105,BR-03,online,2,0.0
TXN-019439,2023-01-16,CUST-3036,PROD-107,BR-06,Online,1,0.15
TXN-019440,2024-11-16,CUST-1900,PROD-106,BR-07,Online ,3,0.0
TXN-019441,2024-11-20,CUST-2452,PROD-110,BR-01,Online ,1,0.0
TXN-019442,2024-04-23,CUST-2420,PROD-109,BR-03,Online,1,0.05
TXN-019443,2023-11-02,CUST-0336,PROD-107,BR-06,STORE,1,0.05
TXN-019444,2024-05-01,CUST-2414,PROD-105,BR-02,Store,1,0.0
TXN-019445,2023-01-17,CUST-3274,PROD-109,BR-03,Online ,1,0.0
TXN-019446,2024-02-22,CUST-0545,PROD-109,BR-09,Store,1,0.05
TXN-019447,2024-02-20,CUST-2497,PROD-106,BR-12,online,1,0.0
TXN-019448,2024-10-17,CUST-2540,PROD-109,BR-11,Online,3,0.0
TXN-019449,2024-08-24,CUST-2111,PROD-107,BR-10,Store,1,0.0
TXN-019450,2024-04-12,CUST-0759,PROD-105,BR-04,Online,2,0.1
TXN-019451,2024-04-24,CUST-2414,PROD-103,BR-11,Store,1,0.05
TXN-019452,2023-07-17,CUST-1126,PROD-109,BR-04,online,2,0.1
TXN-019453,2023-04-01,CUST-0540,PROD-108,BR-03,online,2,0.0
TXN-019454,2023-05-10,CUST-0613,PROD-103,BR-06,Store,1,0.0
TXN-019455,2024-08-04,CUST-0019,PROD-107,BR-09,Store,1,0.0
TXN-019456,2023-09-05,CUST-1080,PROD-111,BR-05,Online ,2,0.0
TXN-019457,2023-01-17,CUST-0780,PROD-101,BR-01,Online ,1,0.05
TXN-019458,2024-01-26,CUST-1691,PROD-107,BR-02,online,1,0.1
TXN-019459,2024-05-08,CUST-0104,PROD-102,BR-05,Online,1,0.05
TXN-019460,2024-04-23,CUST-0815,PROD-110,BR-07,Online,2,0.1
TXN-019461,2024-10-13,CUST-3371,PROD-111,BR-02,Online,1,0.0
TXN-019462,2023-09-04,CUST-3441,PROD-110,BR-11,online,1,0.0
TXN-019463,2023-11-06,CUST-3370,PROD-105,BR-04,Online ,1,0.1
TXN-019464,2023-12-01,CUST-2914,PROD-103,BR-07,Store,1,0.0
TXN-019465,2024-09-08,CUST-3388,PROD-110,BR-09,STORE,1,0.15
TXN-019466,2024-02-05,CUST-3202,PROD-102,BR-11,Online ,1,0.0
TXN-019467,2024-07-26,CUST-1936,PROD-103,BR-08,online,1,0.0
TXN-019468,2024-04-22,CUST-1759,PROD-107,BR-07,Online,1,
TXN-019469,2023-11-27,CUST-0175,PROD-104,BR-01,Online ,3,0.1
TXN-019470,2024-01-17,CUST-1050,PROD-104,BR-10,STORE,2,0.1
TXN-019471,2023-01-12,CUST-3439,PROD-109,BR-12,STORE,1,0.0
TXN-019472,2023-02-14,CUST-0515,PROD-105,BR-03,online,1,0.0
TXN-019473,2024-07-03,CUST-0285,PROD-111,BR-07,Store,1,0.0
TXN-019474,2023-03-02,CUST-0931,PROD-101,BR-07,Store,1,0.15
TXN-019475,2024-07-26,CUST-0262,PROD-104,BR-12,Online ,1,0.05
TXN-019476,2023-08-22,CUST-1119,PROD-110,BR-12,STORE,1,0.0
TXN-019477,2024-11-15,CUST-2139,PROD-105,BR-03,online,1,0.0
TXN-019478,2023-08-28,CUST-2573,PROD-104,BR-01,Online,1,0.05
TXN-019479,2023-07-09,CUST-0547,PROD-101,BR-06,Online ,1,0.0
TXN-019480,2024-08-11,CUST-2063,PROD-110,BR-06,online,1,0.0
TXN-019481,2023-09-27,CUST-0829,PROD-108,BR-02,Online ,1,0.0
TXN-019482,2023-03-25,CUST-3493,PROD-107,BR-08,STORE,1,0.0
TXN-019483,2024-05-05,CUST-1343,PROD-106,BR-05,online,4,0.0
TXN-019484,2023-11-03,CUST-1493,PROD-110,BR-03,Online ,2,0.1
TXN-019485,2023-07-30,CUST-1371,PROD-103,BR-11,Online ,2,0.0
TXN-019486,2024-08-23,CUST-2314,PROD-101,BR-06,STORE,1,0.0
TXN-019487,2023-08-19,CUST-0621,PROD-109,BR-08,STORE,1,0.05
TXN-019488,2024-06-01,CUST-1950,PROD-102,BR-06,Online,1,0.0
TXN-019489,2024-06-29,CUST-2647,PROD-102,BR-11,STORE,2,0.05
TXN-019490,2024-05-03,CUST-1210,PROD-107,BR-03,online,1,
TXN-019491,2024-03-28,CUST-1250,PROD-105,BR-02,Online,2,0.1
TXN-019492,2023-12-25,CUST-0824,PROD-104,BR-11,Online ,3,
TXN-019493,2024-05-22,CUST-1657,PROD-102,BR-01,online,1,0.0
TXN-019494,2023-01-05,CUST-0883,PROD-106,BR-06,Store,2,0.0
TXN-019495,2024-05-01,CUST-0159,PROD-102,BR-09,Online ,1,0.0
TXN-019496,2023-06-30,CUST-0832,PROD-103,BR-01,Online,2,0.05
TXN-019497,2024-11-08,CUST-2358,PROD-111,BR-09,Online ,1,0.0
TXN-019498,2024-08-15,CUST-2421,PROD-107,BR-12,Online,1,0.0
TXN-019499,2023-05-05,CUST-2656,PROD-106,BR-11,Online,1,0.1
TXN-019500,2023-03-13,CUST-0569,PROD-103,BR-08,Store,1,0.0
TXN-019501,2024-07-20,CUST-0875,PROD-104,BR-11,Store,1,0.1
TXN-019502,2024-08-25,CUST-2166,PROD-105,BR-04,STORE,1,0.0
TXN-019503,2023-12-19,CUST-3205,PROD-106,BR-07,online,1,0.0
TXN-019504,2024-01-09,CUST-0670,PROD-106,BR-06,Online ,1,0.0
TXN-019505,2024-09-26,CUST-3068,PROD-107,BR-04,STORE,1,0.1
TXN-019506,2023-08-09,CUST-2754,PROD-109,BR-10,STORE,1,
TXN-019507,2024-07-14,CUST-2283,PROD-102,BR-08,Store,1,0.0
TXN-019508,2023-04-18,CUST-3438,PROD-110,BR-06,Online,3,0.0
TXN-019509,2023-02-10,CUST-2559,PROD-108,BR-02,Online ,1,
TXN-019510,2024-09-09,CUST-3478,PROD-111,BR-10,STORE,1,0.0
TXN-019511,2023-01-21,CUST-0404,PROD-109,BR-04,Online,1,0.05
TXN-019512,2024-09-20,CUST-1483,PROD-104,BR-04,Online,3,
TXN-019513,2023-04-13,CUST-2818,PROD-109,BR-06,Online,1,0.05
TXN-019514,2023-08-23,CUST-0604,PROD-109,BR-07,Online,1,0.0
TXN-019515,2024-03-08,CUST-2728,PROD-104,BR-02,STORE,1,0.0
TXN-019516,2024-08-22,CUST-0127,PROD-108,BR-11,Online,1,0.0
TXN-019517,2024-07-01,CUST-2822,PROD-111,BR-04,Online ,1,0.0
TXN-019518,2023-12-27,CUST-1349,PROD-105,BR-11,online,1,
TXN-019519,2023-12-27,CUST-2906,PROD-101,BR-11,online,1,0.05
TXN-019520,2023-01-28,CUST-0767,PROD-109,BR-11,online,2,0.0
TXN-019521,2023-06-27,CUST-2060,PROD-105,BR-09,Online ,2,0.1
TXN-019522,2024-04-15,CUST-3028,PROD-111,BR-03,online,2,0.0
TXN-019523,2024-09-20,CUST-1265,PROD-110,BR-07,Online ,1,0.0
TXN-019524,2023-06-29,CUST-3467,PROD-109,BR-02,Store,1,0.05
TXN-019525,2023-02-12,CUST-0406,PROD-105,BR-06,STORE,1,0.05
TXN-019526,2024-03-23,CUST-3085,PROD-111,BR-08,STORE,1,0.1
TXN-019527,2024-02-10,CUST-2153,PROD-110,BR-10,Online,1,0.0
TXN-019528,2024-05-23,CUST-1637,PROD-102,BR-01,Online ,1,0.0
TXN-019529,2023-06-16,CUST-0409,PROD-101,BR-01,Online,1,0.05
TXN-019530,2024-02-03,CUST-1127,PROD-101,BR-09,STORE,3,0.0
TXN-019531,2024-07-22,CUST-2650,PROD-105,BR-05,Store,2,0.15
TXN-019532,2023-03-26,CUST-1473,PROD-108,BR-07,Online ,2,0.05
TXN-019533,2023-09-14,CUST-1757,PROD-105,BR-09,Store,1,0.0
TXN-019534,2023-06-10,CUST-2493,PROD-111,BR-08,STORE,1,0.05
TXN-019535,2024-01-15,CUST-0816,PROD-109,BR-09,online,1,0.1
TXN-019536,2024-07-26,CUST-2797,PROD-108,BR-11,Online,1,0.15
TXN-019537,2023-07-12,CUST-2919,PROD-107,BR-06,Store,1,0.0
TXN-019538,2023-03-20,CUST-1197,PROD-111,BR-01,Online,1,0.0
TXN-019539,2024-02-25,CUST-1980,PROD-107,BR-05,Online,1,0.0
TXN-019540,2024-11-21,CUST-0238,PROD-105,BR-10,STORE,2,
TXN-019541,2023-07-29,CUST-2670,PROD-105,BR-02,STORE,1,0.1
TXN-019542,2023-09-28,CUST-3347,PROD-109,BR-03,STORE,2,0.0
TXN-019543,2023-03-10,CUST-1322,PROD-107,BR-12,Online,1,0.05
TXN-019544,2024-04-16,CUST-2532,PROD-102,BR-01,Store,2,0.0
TXN-019545,2024-10-06,CUST-2945,PROD-104,BR-09,Online ,2,0.0
TXN-019546,2024-07-09,CUST-3185,PROD-103,BR-03,STORE,1,0.05
TXN-019547,2024-02-10,CUST-1334,PROD-101,BR-04,Online,1,0.0
TXN-019548,2023-01-17,CUST-3174,PROD-102,BR-03,Online ,4,0.05
TXN-019549,2024-03-28,CUST-0761,PROD-107,BR-05,Store,4,0.0
TXN-019550,2023-08-30,CUST-3122,PROD-106,BR-10,Store,1,0.0
TXN-019551,2024-08-20,CUST-0620,PROD-106,BR-12,online,1,0.1
TXN-019552,2024-09-18,CUST-0501,PROD-102,BR-04,STORE,1,0.0
TXN-019553,2024-05-27,CUST-1313,PROD-111,BR-09,Store,2,0.05
TXN-019554,2023-08-27,CUST-2339,PROD-111,BR-12,Online,1,0.0
TXN-019555,2023-09-30,CUST-2567,PROD-101,BR-04,online,3,0.05
TXN-019556,2023-02-28,CUST-2944,PROD-107,BR-09,Store,1,0.0
TXN-019557,2023-10-08,CUST-1031,PROD-110,BR-11,online,2,0.1
TXN-019558,2023-07-09,CUST-2036,PROD-111,BR-09,online,1,0.05
TXN-019559,2023-12-26,CUST-3090,PROD-108,BR-10,Online,2,0.05
TXN-019560,2024-04-23,CUST-0679,PROD-110,BR-05,Online ,2,0.0
TXN-019561,2023-10-30,CUST-3096,PROD-108,BR-07,Store,1,0.15
TXN-019562,2023-05-19,CUST-3085,PROD-104,BR-05,Online ,1,0.0
TXN-019563,2024-08-29,CUST-2793,PROD-106,BR-10,Store,1,0.0
TXN-019564,2023-07-30,CUST-2570,PROD-107,BR-09,STORE,1,0.05
TXN-019565,2024-09-17,CUST-2632,PROD-107,BR-10,Online,1,0.0
TXN-019566,2023-11-19,CUST-3007,PROD-104,BR-07,Online ,1,0.0
TXN-019567,2024-08-31,CUST-2324,PROD-107,BR-04,STORE,1,
TXN-019568,2023-06-01,CUST-1112,PROD-101,BR-01,STORE,1,0.1
TXN-019569,2023-04-04,CUST-0180,PROD-110,BR-02,online,1,0.0
TXN-019570,2024-05-11,CUST-1272,PROD-103,BR-05,Online,1,0.1
TXN-019571,2024-03-09,CUST-3116,PROD-108,BR-12,Online,1,
TXN-019572,2023-12-06,CUST-1292,PROD-104,BR-02,Store,1,0.0
TXN-019573,2024-05-21,CUST-3432,PROD-105,BR-10,STORE,3,0.05
TXN-019574,2023-09-12,CUST-1769,PROD-106,BR-02,online,1,0.0
TXN-019575,2023-03-27,CUST-3426,PROD-105,BR-06,Online,1,0.1
TXN-019576,2023-06-22,CUST-1174,PROD-103,BR-09,Store,2,0.15
TXN-019577,2023-10-22,CUST-3301,PROD-107,BR-08,STORE,1,0.15
TXN-019578,2023-06-21,CUST-1504,PROD-102,BR-02,STORE,2,0.05
TXN-019579,2023-06-24,CUST-3451,PROD-109,BR-12,Store,1,0.1
TXN-019580,2023-06-26,CUST-1742,PROD-110,BR-05,online,1,0.0
TXN-019581,2023-08-11,CUST-3419,PROD-107,BR-05,STORE,1,0.0
TXN-019582,2023-09-27,CUST-2629,PROD-103,BR-12,Online,1,0.0
TXN-019583,2023-11-14,CUST-3181,PROD-109,BR-02,Online ,1,0.1
TXN-019584,2024-01-11,CUST-3204,PROD-103,BR-02,online,1,
TXN-019585,2023-07-03,CUST-3488,PROD-102,BR-02,STORE,1,0.05
TXN-019586,2023-05-09,CUST-3470,PROD-107,BR-01,Store,1,0.0
TXN-019587,2023-09-14,CUST-1805,PROD-111,BR-03,Online ,4,0.1
TXN-019588,2024-01-29,CUST-0300,PROD-111,BR-08,Store,1,0.0
TXN-019589,2024-07-05,CUST-2266,PROD-106,BR-01,STORE,1,0.05
TXN-019590,2024-04-29,CUST-2673,PROD-105,BR-07,Online,1,
TXN-019591,2023-01-16,CUST-0656,PROD-108,BR-08,Online ,1,0.0
TXN-019592,2024-08-17,CUST-0745,PROD-111,BR-11,STORE,1,0.0
TXN-019593,2023-11-15,CUST-2397,PROD-111,BR-06,STORE,1,
TXN-019594,2023-10-09,CUST-0750,PROD-106,BR-06,Online,1,0.1
TXN-019595,2024-07-27,CUST-2644,PROD-102,BR-03,STORE,1,0.0
TXN-019596,2024-07-07,CUST-1189,PROD-107,BR-06,Online ,1,0.15
TXN-019597,2023-05-22,CUST-0741,PROD-105,BR-11,Online,2,
TXN-019598,2024-08-15,CUST-2766,PROD-105,BR-01,Store,2,0.05
TXN-019599,2023-10-19,CUST-1321,PROD-106,BR-07,Store,1,0.05
TXN-019600,2023-08-28,CUST-0003,PROD-107,BR-11,Online,1,0.0
TXN-019601,2024-07-16,CUST-1548,PROD-107,BR-07,Online,1,0.05
TXN-019602,2023-10-31,CUST-2252,PROD-108,BR-06,Online ,2,0.0
TXN-019603,2023-04-01,CUST-3430,PROD-101,BR-08,online,1,0.0
TXN-019604,2024-08-21,CUST-2119,PROD-109,BR-09,STORE,2,0.0
TXN-019605,2024-07-19,CUST-0509,PROD-104,BR-07,STORE,2,0.0
TXN-019606,2024-02-08,CUST-1792,PROD-106,BR-10,Online ,2,0.0
TXN-019607,2023-01-07,CUST-3170,PROD-110,BR-04,STORE,4,0.15
TXN-019608,2024-01-30,CUST-2179,PROD-109,BR-11,Online,3,0.0
TXN-019609,2023-11-24,CUST-2673,PROD-109,BR-07,STORE,2,0.0
TXN-019610,2024-05-22,CUST-1303,PROD-104,BR-12,STORE,2,0.1
TXN-019611,2024-12-01,CUST-0716,PROD-103,BR-10,Online ,1,0.0
TXN-019612,2024-08-30,CUST-0408,PROD-110,BR-07,Store,2,0.0
TXN-019613,2024-07-27,CUST-0874,PROD-108,BR-08,Online ,1,0.0
TXN-019614,2023-06-20,CUST-0508,PROD-107,BR-05,Store,1,0.0
TXN-019615,2024-02-29,CUST-1544,PROD-108,BR-05,Online,1,0.0
TXN-019616,2023-01-16,CUST-2947,PROD-104,BR-11,online,1,0.05
TXN-019617,2024-03-09,CUST-1339,PROD-104,BR-09,online,1,0.0
TXN-019618,2023-12-14,CUST-1174,PROD-111,BR-10,online,2,0.15
TXN-019619,2023-03-15,CUST-3259,PROD-111,BR-02,STORE,2,0.0
TXN-019620,2024-06-06,CUST-0617,PROD-106,BR-10,Online,1,0.0
TXN-019621,2023-03-14,CUST-0769,PROD-107,BR-01,STORE,1,0.0
TXN-019622,2024-06-26,CUST-0098,PROD-102,BR-11,STORE,1,0.0
TXN-019623,2024-11-14,CUST-3150,PROD-109,BR-05,Store,1,0.05
TXN-019624,2024-01-23,CUST-1361,PROD-103,BR-06,STORE,1,0.0
TXN-019625,2024-05-06,CUST-1863,PROD-103,BR-02,Online,4,0.05
TXN-019626,2024-05-06,CUST-0680,PROD-103,BR-02,Online ,1,0.0
TXN-019627,2023-12-28,CUST-1541,PROD-104,BR-05,Online,1,0.0
TXN-019628,2024-09-26,CUST-2940,PROD-108,BR-04,Store,1,0.0
TXN-019629,2023-12-03,CUST-2021,PROD-105,BR-12,online,3,0.1
TXN-019630,2023-02-13,CUST-1220,PROD-103,BR-03,Online,1,0.05
TXN-019631,2024-09-25,CUST-3273,PROD-101,BR-03,Online ,1,0.1
TXN-019632,2023-08-05,CUST-3077,PROD-109,BR-11,STORE,1,0.0
TXN-019633,2024-01-28,CUST-3271,PROD-108,BR-03,Online,2,0.0
TXN-019634,2023-06-02,CUST-2411,PROD-109,BR-03,online,1,0.05
TXN-019635,2023-05-21,CUST-0542,PROD-105,BR-03,Online,2,0.15
TXN-019636,2024-02-10,CUST-1181,PROD-102,BR-01,online,1,0.05
TXN-019637,2023-02-22,CUST-3191,PROD-108,BR-06,online,3,0.1
TXN-019638,2024-02-03,CUST-1902,PROD-105,BR-03,Store,2,
TXN-019639,2023-11-02,CUST-1207,PROD-108,BR-09,Online ,1,0.05
TXN-019640,2024-08-30,CUST-1204,PROD-111,BR-06,Store,1,0.0
TXN-019641,2023-06-11,CUST-1289,PROD-111,BR-12,Online ,1,0.05
TXN-019642,2023-12-17,CUST-0349,PROD-110,BR-01,Online ,1,0.05
TXN-019643,2024-10-18,CUST-0950,PROD-108,BR-11,online,1,0.0
TXN-019644,2024-10-31,CUST-1065,PROD-103,BR-11,Store,1,0.0
TXN-019645,2024-10-30,CUST-2665,PROD-109,BR-05,Online ,1,0.0
TXN-019646,2023-11-14,CUST-1459,PROD-106,BR-07,online,1,0.0
TXN-019647,2024-05-05,CUST-0872,PROD-109,BR-06,online,1,0.0
TXN-019648,2023-05-25,CUST-2658,PROD-109,BR-10,online,1,0.0
TXN-019649,2023-11-30,CUST-2599,PROD-108,BR-03,STORE,1,0.0
TXN-019650,2023-09-02,CUST-0469,PROD-107,BR-08,Store,1,0.0
TXN-019651,2024-04-16,CUST-2258,PROD-108,BR-03,Store,1,0.1
TXN-019652,2023-12-22,CUST-1765,PROD-107,BR-04,Online,1,0.0
TXN-019653,2023-07-19,CUST-0371,PROD-111,BR-01,online,1,0.05
TXN-019654,2023-04-06,CUST-0669,PROD-101,BR-11,Online,2,0.1
TXN-019655,2024-10-26,CUST-3392,PROD-104,BR-01,Online ,1,0.0
TXN-019656,2024-05-17,CUST-1784,PROD-105,BR-10,Online,1,0.05
TXN-019657,2023-01-24,CUST-0149,PROD-102,BR-11,Store,2,0.05
TXN-019658,2024-05-13,CUST-3161,PROD-110,BR-08,online,1,0.0
TXN-019659,2023-05-04,CUST-0280,PROD-106,BR-12,online,1,0.15
TXN-019660,2024-08-02,CUST-0310,PROD-107,BR-01,Online,1,0.15
TXN-019661,2023-06-11,CUST-2541,PROD-111,BR-11,Online,2,0.05
TXN-019662,2023-09-28,CUST-0470,PROD-101,BR-06,Online ,2,0.0
TXN-019663,2023-07-01,CUST-3344,PROD-110,BR-03,STORE,1,0.05
TXN-019664,2023-11-24,CUST-3378,PROD-109,BR-11,Online,1,
TXN-019665,2023-03-31,CUST-0429,PROD-106,BR-03,Online,2,
TXN-019666,2024-10-29,CUST-0842,PROD-105,BR-12,Online,1,0.05
TXN-019667,2024-10-21,CUST-0550,PROD-107,BR-09,Online ,1,
TXN-019668,2023-02-14,CUST-1440,PROD-106,BR-02,Online ,2,0.0
TXN-019669,2023-12-19,CUST-1114,PROD-101,BR-03,Store,3,0.05
TXN-019670,2023-01-15,CUST-3289,PROD-109,BR-06,STORE,1,0.1
TXN-019671,2024-08-26,CUST-0376,PROD-103,BR-04,STORE,1,0.0
TXN-019672,2023-08-24,CUST-0495,PROD-101,BR-10,Online ,1,0.15
TXN-019673,2023-09-12,CUST-3057,PROD-107,BR-02,Store,3,0.05
TXN-019674,2024-08-03,CUST-1529,PROD-111,BR-08,Store,1,0.0
TXN-019675,2023-07-08,CUST-1208,PROD-108,BR-05,STORE,1,0.1
TXN-019676,2024-07-01,CUST-3441,PROD-101,BR-02,online,1,0.0
TXN-019677,2023-07-08,CUST-0545,PROD-105,BR-02,STORE,1,0.0
TXN-019678,2023-03-09,CUST-2257,PROD-103,BR-01,Online ,1,0.05
TXN-019679,2023-04-23,CUST-3386,PROD-109,BR-03,online,1,
TXN-019680,2023-10-20,CUST-1764,PROD-111,BR-10,Online,2,0.0
TXN-019681,2024-02-09,CUST-1248,PROD-106,BR-05,Online,1,0.15
TXN-019682,2023-07-04,CUST-2521,PROD-106,BR-06,Store,1,0.05
TXN-019683,2024-10-01,CUST-3475,PROD-108,BR-05,Online ,1,
TXN-019684,2024-10-09,CUST-0232,PROD-101,BR-02,Store,1,0.1
TXN-019685,2023-09-22,CUST-2449,PROD-104,BR-10,Online,4,0.0
TXN-019686,2023-06-09,CUST-1405,PROD-103,BR-02,Online ,1,0.1
TXN-019687,2023-04-01,CUST-3458,PROD-101,BR-11,STORE,1,0.0
TXN-019688,2024-01-30,CUST-0158,PROD-107,BR-01,STORE,2,0.0
TXN-019689,2024-11-13,CUST-0596,PROD-110,BR-10,Store,1,0.1
TXN-019690,2024-02-13,CUST-2707,PROD-101,BR-09,Store,2,0.0
TXN-019691,2024-05-21,CUST-2317,PROD-111,BR-10,Online,1,0.05
TXN-019692,2024-05-10,CUST-2228,PROD-107,BR-09,Online,1,0.0
TXN-019693,2024-07-14,CUST-0663,PROD-111,BR-09,STORE,1,0.1
TXN-019694,2023-06-18,CUST-2943,PROD-107,BR-01,Store,1,0.0
TXN-019695,2024-09-12,CUST-0385,PROD-111,BR-12,STORE,1,0.1
TXN-019696,2024-08-05,CUST-1539,PROD-107,BR-02,online,1,0.0
TXN-019697,2023-07-16,CUST-1545,PROD-103,BR-04,online,1,0.0
TXN-019698,2023-01-09,CUST-1885,PROD-104,BR-11,Store,1,0.05
TXN-019699,2023-02-23,CUST-2644,PROD-102,BR-10,Store,2,0.0
TXN-019700,2024-10-16,CUST-1089,PROD-110,BR-10,Online ,1,0.0
TXN-019701,2023-03-13,CUST-0739,PROD-102,BR-03,Store,1,0.0
TXN-019702,2024-02-12,CUST-3112,PROD-110,BR-11,Online ,2,0.1
TXN-019703,2023-08-16,CUST-1062,PROD-105,BR-10,online,1,0.15
TXN-019704,2023-04-27,CUST-0098,PROD-111,BR-10,Online ,1,0.0
TXN-019705,2024-10-26,CUST-0060,PROD-108,BR-07,Online,1,0.05
TXN-019706,2023-12-20,CUST-0043,PROD-106,BR-06,Online,1,0.0
TXN-019707,2023-07-15,CUST-1610,PROD-101,BR-11,Online ,2,0.1
TXN-019708,2023-11-29,CUST-0730,PROD-104,BR-10,Store,3,0.0
