InvoiceNo,OrderDate,CustomerID,ProductID,CountryID,Quantity,UnitPrice,UnitCost
INV-2024-88925,2025-03-30,1013.0,PRD-161,AE,3,1080.93,925
INV-2024-43187,2025-03-01,1289.0,PRD-140,SA,8,1187.45,868
INV-2024-28040,2025-03-29,1314.0,PRD-161,AE,10,2317.04,1557
INV-2024-53621,2024-10-22,1357.0,PRD-158,SA,3,992.78,769
INV-2024-57011,2024-06-16,1332.0,PRD-156,JO,5,245.01,209
INV-2024-94602,2025-03-10,1008.0,PRD-145,SA,8,1907.52,1465
INV-2024-71152,2025-02-28,1317.0,PRD-138,SA,10,1083.1,828
INV-2024-69083,2024-05-22,1362.0,PRD-158,AE,7,538.31,439
INV-2024-80675,2025-08-24,,PRD-153,AE,1,2311.75,1986
INV-2024-99173,2025-09-04,1467.0,PRD-115,SA,2,1903.9,1311
INV-2024-31532,2024-03-29,1161.0,PRD-164,EG,1,2070.47,1397
INV-2024-15604,2024-05-27,1326.0,PRD-146,SA,3,363.77,312
INV-2024-55017,2024-07-31,1074.0,PRD-109,JO,8,2463.2,1718
INV-2024-76368,2024/11/06,1375.0,PRD-102,AE,5,407.5,341
INV-2024-91928,2025-05-01,1478.0,PRD-148,AE,10,1884.04,1534
INV-2024-29012,2025-06-21,1108.0,PRD-118,EG,9,322.4,225
INV-2024-88484,2024-12-09,1109.0,PRD-130,SA,2,1290.58,882
INV-2024-54780,2024-03-08,1221.0,PRD-110,SA,7,2267.87,1562
INV-2024-80806,27-Aug-2025,1158.0,PRD-161,AE,5,2791.95,1916
INV-2024-92928,2025-01-19,1021.0,PRD-163,EG,8,337.73,284
INV-2024-30896,2024-03-31,1460.0,PRD-143,AE,2,1985.95,1671
INV-2024-85195,2024-01-07,1253.0,PRD-148,SA,9,2484.06,1898
INV-2024-28287,2025-02-23,1299.0,PRD-131,EG,1,2340.55,1920
INV-2024-36976,2025-10-16,1165.0,PRD-116,EG,6,2895.57,1966
INV-2024-61950,2024-10-06,1006.0,PRD-152,EG,3,1096.05,873
INV-2024-20714,2025-02-28,1207.0,PRD-127,SA,3,2212.49,1532
INV-2024-64916,2024-06-28,1409.0,PRD-144,EG,9,1614.23,1151
INV-2024-24664,2025-07-23,1365.0,PRD-137,EG,7,2120.57,1567
INV-2024-75717,2025/04/18,1229.0,PRD-127,AE,2,2138.52,1713
INV-2024-81302,2025-12-28,1178.0,PRD-164,EG,1,1540.97,1113
INV-2024-15502,2025-08-04,1331.0,PRD-146,EG,8,1564.67,1334
INV-2024-78100,2024-05-20,1271.0,PRD-164,SA,5,1689.92,1344
INV-2024-23607,2024-07-23,1031.0,PRD-107,SA,3,2048.21,1551
INV-2024-85427,2024-07-09,1397.0,PRD-134,AE,9,1590.18,1283
INV-2024-10529,2025-01-25,1158.0,PRD-136,SA,4,1299.92,954
INV-2024-43386,2024-10-23,1208.0,PRD-127,AE,7,1375.03,926
INV-2024-82148,2025-07-21,1159.0,PRD-137,SA,9,2058.59,1597
INV-2024-97115,2025-05-17,1060.0,PRD-159,EG,2,1536.09,1152
INV-2024-31587,2024-02-13,1035.0,PRD-153,EG,9,556.53,395
INV-2024-39724,2024-11-05,1331.0,PRD-157,SA,4,942.07,655
INV-2024-99654,2025-08-22,1148.0,PRD-160,EG,10,1179.54,905
INV-2024-53895,2024-11-07,1192.0,PRD-138,AE,3,1459.2,997
INV-2024-74117,2025-05-20,1329.0,PRD-132,SA,2,1811.18,1361
INV-2024-25325,2025/07/26,1163.0,PRD-114,EG,7,1345.41,1064
INV-2024-52662,2025-04-19,1062.0,PRD-137,EG,4,2116.38,1670
INV-2024-58932,2024-08-17,1176.0,PRD-146,EG,8,1667.46,1273
INV-2024-81886,2024-01-28,1371.0,PRD-104,SA,8,1824.52,1281
INV-2024-61768,2024-01-03,1244.0,PRD-108,SA,8,1594.99,1364
INV-2024-78566,2024-06-06,,PRD-140,SA,6,1101.9,740
INV-2024-96100,2024-09-25,1011.0,PRD-104,EG,2,1270.94,1043
INV-2024-61485,2024-11-03,1054.0,PRD-134,SA,3,1227.17,1014
INV-2024-38714,2025-10-17,1301.0,PRD-145,AE,3,373.57,272
INV-2024-85631,2025-10-13,1196.0,PRD-146,EG,8,1748.77,1464
INV-2024-56023,2025-04-28,1188.0,PRD-107,SA,6,1069.38,750
INV-2024-63477,2024-05-07,1168.0,PRD-121,JO,2,1406.2,1070
INV-2024-23949,2025-10-31,1221.0,PRD-146,EG,6,543.57,369
INV-2024-39597,2025-11-12,1158.0,PRD-152,SA,3,2339.62,1605
INV-2024-93947,2024-10-21,1111.0,PRD-135,EG,8,818.76,680
INV-2024-94397,2025/03/03,1401.0,PRD-118,SA,3,119.04,98
INV-2024-69461,2024-07-02,1141.0,PRD-107,EG,2,73.9,57
INV-2024-30408,2025-05-18,1022.0,PRD-152,JO,8,488.29,381
INV-2024-34684,2025-12-05,1366.0,PRD-121,AE,1,2544.76,1747
INV-2024-10078,2025-10-22,1371.0,PRD-114,AE,5,1443.92,1101
INV-2024-76127,2024-09-07,1319.0,PRD-107,AE,7,1444.16,974
INV-2024-24129,2024-01-30,1088.0,PRD-157,SA,6,137.97,118
INV-2024-74907,2024-05-02,1083.0,PRD-131,SA,2,2098.73,1554
INV-2024-28920,2024-10-10,1369.0,PRD-150,AE,10,640.38,449
INV-2024-19464,2025-05-19,1192.0,PRD-108,JO,1,1285.48,915
INV-2024-50180,09-Mar-2024,1204.0,PRD-106,SA,10,1241.0,845
INV-2024-41697,2025-09-05,1345.0,PRD-115,JO,6,2576.91,1924
INV-2024-63230,2025-01-05,1140.0,PRD-133,SA,6,378.86,309
INV-2024-49696,2025-08-18,1298.0,PRD-133,SA,5,233.69,197
INV-2024-37426,2025-05-07,1410.0,PRD-104,SA,1,2450.15,1677
INV-2024-81036,2025/08/02,1017.0,PRD-122,EG,9,1558.13,1216
INV-2024-93656,2025-03-22,1383.0,PRD-152,EG,1,771.34,659
INV-2024-22659,2024-09-21,1074.0,PRD-153,EG,4,2413.54,1986
INV-2024-35035,2025-10-05,1062.0,PRD-147,SA,8,829.56,695
INV-2024-13080,2025-12-03,1243.0,PRD-149,EG,10,2028.67,1673
INV-2024-12125,2025-05-02,1015.0,PRD-153,SA,6,1458.02,1121
INV-2024-14076,2025-12-11,1042.0,PRD-130,JO,5,2057.47,1440
INV-2024-48769,2024-05-02,1461.0,PRD-135,EG,3,484.34,417
INV-2024-25869,2025-01-17,1462.0,PRD-106,SA,5,581.7,494
INV-2024-37143,2025-06-08,1478.0,PRD-106,EG,8,1192.01,986
INV-2024-34341,2025-08-12,1288.0,PRD-119,EG,8,777.4,569
INV-2024-99192,2024-01-18,1468.0,PRD-143,AE,9,1473.01,1210
INV-2024-19350,2024-09-22,1250.0,PRD-152,SA,5,516.95,386
INV-2024-18784,2024-06-15,1017.0,PRD-151,AE,2,1484.75,1045
INV-2024-43218,2025-08-18,1342.0,PRD-161,EG,9,1442.83,972
INV-2024-69323,2024/02/29,,PRD-165,SA,9,198.95,167
INV-2024-25591,2024-05-29,1413.0,PRD-109,EG,4,161.29,117
INV-2024-65301,2024-11-23,1352.0,PRD-123,EG,10,530.11,358
INV-2024-56860,2025-04-17,1187.0,PRD-129,EG,3,430.72,352
INV-2024-96715,2025-12-10,1172.0,PRD-164,EG,1,752.67,602
INV-2024-62822,18-May-2024,1204.0,PRD-104,EG,4,1626.33,1338
INV-2024-11385,2024-12-31,1282.0,PRD-136,EG,10,1163.61,867
INV-2024-88323,2024-06-16,1018.0,PRD-153,JO,5,2112.93,1778
INV-2024-49349,2024-02-24,1215.0,PRD-122,EG,2,1208.32,861
INV-2024-54979,2024-10-06,1167.0,PRD-147,EG,5,413.75,315
INV-2024-60822,2025-01-04,1101.0,PRD-132,EG,10,1601.88,1219
INV-2024-59140,2025-03-05,1062.0,PRD-117,SA,5,1824.86,1422
INV-2024-37321,2025-10-13,1314.0,PRD-150,EG,1,905.24,688
INV-2024-49817,2024-12-30,1038.0,PRD-149,AE,1,526.68,354
INV-2024-66167,2024-02-19,1339.0,PRD-155,JO,6,737.91,589
INV-2024-91167,2024/10/23,1388.0,PRD-106,EG,5,602.49,456
INV-2024-87291,2024-10-25,1086.0,PRD-105,SA,10,1815.66,1402
INV-2024-72710,2025-06-26,1170.0,PRD-105,EG,1,594.63,471
INV-2024-93259,2025-10-16,1122.0,PRD-122,SA,8,2095.34,1724
INV-2024-90583,2024-03-19,1204.0,PRD-136,SA,5,2060.2,1630
INV-2024-87769,2025-06-10,1005.0,PRD-151,EG,5,1628.41,1150
INV-2024-15488,2024-07-17,1447.0,PRD-146,EG,2,303.48,224
INV-2024-99013,2025-10-05,1467.0,PRD-105,SA,7,996.49,705
INV-2024-74400,2024-07-06,1091.0,PRD-131,SA,3,1844.25,1428
INV-2024-14131,2024-04-06,1390.0,PRD-110,EG,2,297.04,207
INV-2024-75535,2025-09-05,1059.0,PRD-144,SA,3,1035.7,761
INV-2024-51894,2024-06-20,1349.0,PRD-122,SA,8,592.94,415
INV-2024-56071,2025-07-10,1208.0,PRD-110,AE,10,956.37,646
INV-2024-14068,2024-11-26,1067.0,PRD-119,EG,10,500.96,340
INV-2024-43525,2024-11-19,1280.0,PRD-132,AE,5,260.58,194
INV-2024-72075,2025/12/02,1405.0,PRD-143,SA,8,2511.43,1952
INV-2024-60299,2024-11-04,1208.0,PRD-163,EG,6,1901.54,1441
INV-2024-80650,2024-10-04,1343.0,PRD-121,SA,5,2670.65,1817
INV-2024-22845,2025-12-02,1431.0,PRD-147,SA,9,2713.34,1889
INV-2024-65404,2025-12-15,1224.0,PRD-131,JO,7,103.34,78
INV-2024-86955,2025-12-05,1121.0,PRD-128,EG,5,195.48,147
INV-2024-91295,2025-01-06,1242.0,PRD-125,SA,9,638.51,496
INV-2024-56013,2024-04-08,1181.0,PRD-115,EG,10,612.57,423
INV-2024-99764,2025-07-01,1268.0,PRD-154,JO,7,1145.84,833
INV-2024-74265,2025-08-16,1278.0,PRD-104,EG,1,1403.56,1035
INV-2024-13581,2024-12-26,,PRD-154,JO,4,178.46,154
INV-2024-59803,2024-05-27,1416.0,PRD-124,JO,3,1562.55,1042
INV-2024-15068,2024-01-14,1316.0,PRD-102,EG,4,1897.14,1467
INV-2024-73890,2024-05-20,1144.0,PRD-103,AE,8,2118.54,1839
INV-2024-21380,2025-06-14,1287.0,PRD-120,JO,1,775.48,530
INV-2024-72242,2024/10/15,1411.0,PRD-158,EG,2,710.23,592
INV-2024-43050,2025-01-16,1111.0,PRD-115,SA,8,838.01,641
INV-2024-81268,2025-05-11,1256.0,PRD-123,SA,10,697.93,516
INV-2024-22065,2025-02-25,1351.0,PRD-119,EG,7,2138.95,1532
INV-2024-20874,2024-12-14,1448.0,PRD-136,EG,10,894.77,721
INV-2024-42163,2024-06-15,1422.0,PRD-164,EG,7,2283.95,1568
INV-2024-92745,2024-04-14,1374.0,PRD-132,EG,4,2543.16,1974
INV-2024-22321,2024-08-11,1073.0,PRD-128,SA,5,152.64,110
INV-2024-69596,2024-06-07,1409.0,PRD-123,EG,9,320.33,225
INV-2024-59787,2025-05-30,1314.0,PRD-145,AE,9,361.87,264
INV-2024-54221,14-Aug-2024,1472.0,PRD-154,AE,2,1870.16,1411
INV-2024-41637,2024-07-11,1420.0,PRD-165,EG,1,1708.67,1278
INV-2024-89116,2025-07-26,1135.0,PRD-108,SA,1,1625.03,1329
INV-2024-71509,2025-09-20,1371.0,PRD-151,SA,3,1136.44,946
INV-2024-14501,2025-12-07,1399.0,PRD-135,JO,5,1042.68,724
INV-2024-52319,2025/06/22,1248.0,PRD-124,EG,6,1591.75,1283
INV-2024-50607,2025-06-28,1251.0,PRD-150,EG,4,2013.1,1682
INV-2024-82433,2025-12-30,1092.0,PRD-162,JO,3,2264.0,1884
INV-2024-69139,2025-07-18,1179.0,PRD-141,JO,4,440.45,349
INV-2024-38384,2025-12-20,1201.0,PRD-113,AE,10,2462.84,1821
INV-2024-90441,2024-04-26,1291.0,PRD-124,AE,8,726.34,569
INV-2024-63819,2025-03-03,1361.0,PRD-111,EG,7,1064.91,742
INV-2024-22445,2025-04-16,1217.0,PRD-109,SA,1,1507.59,1169
INV-2024-11349,2024-03-19,1427.0,PRD-138,EG,10,2090.24,1654
INV-2024-99630,2024-04-29,1116.0,PRD-114,EG,4,1610.55,1240
INV-2024-26827,2024-05-14,1487.0,PRD-101,AE,6,2290.31,1745
INV-2024-87781,2024-01-18,1329.0,PRD-120,EG,10,1134.98,881
INV-2024-98505,2025-05-06,1465.0,PRD-140,SA,8,274.47,184
INV-2024-13700,2024-12-22,1263.0,PRD-112,JO,2,711.19,484
INV-2024-76361,2024-11-15,1338.0,PRD-118,EG,1,1177.77,978
INV-2024-68252,2025/12/08,1299.0,PRD-116,JO,2,1428.39,1150
INV-2024-19057,2025-01-06,1169.0,PRD-152,JO,6,2118.19,1812
INV-2024-75807,2024-05-22,1480.0,PRD-153,SA,4,1266.51,936
INV-2024-33754,2025-03-28,1464.0,PRD-144,EG,2,1079.72,824
INV-2024-70709,2025-09-03,1333.0,PRD-154,EG,6,1062.17,777
INV-2024-46010,19-Jun-2025,,PRD-110,SA,10,1238.48,826
INV-2024-84062,2024-12-16,1300.0,PRD-153,EG,8,1032.1,881
INV-2024-60879,2024-06-25,1071.0,PRD-124,EG,4,1026.83,824
INV-2024-80210,2025-12-27,1293.0,PRD-140,JO,10,2393.06,1674
INV-2024-95682,2024-11-07,1434.0,PRD-114,EG,5,693.03,530
INV-2024-16385,2024-01-30,1378.0,PRD-101,AE,5,661.64,453
INV-2024-43187,2024-05-01,1499.0,PRD-133,EG,3,895.15,657
INV-2024-86763,2024-08-15,1080.0,PRD-154,SA,7,541.11,454
INV-2024-25423,2024-05-11,1241.0,PRD-160,JO,5,2197.86,1500
INV-2024-77729,2025-12-11,1093.0,PRD-119,EG,3,365.46,252
INV-2024-74369,2024/05/25,1068.0,PRD-139,EG,2,2394.0,1709
INV-2024-32795,2025-12-05,1099.0,PRD-162,SA,9,330.74,239
INV-2024-69208,2024-08-20,1470.0,PRD-104,AE,4,753.17,577
INV-2024-48455,2024-11-10,1233.0,PRD-114,SA,6,297.2,256
INV-2024-31331,2024-05-08,1303.0,PRD-123,EG,6,1425.05,1156
INV-2024-15218,2024-08-02,1008.0,PRD-142,EG,9,1901.47,1556
INV-2024-48048,2024-05-13,1243.0,PRD-122,JO,2,124.19,99
INV-2024-88790,2024-03-21,1377.0,PRD-127,JO,6,340.72,229
INV-2024-53439,2025-03-11,1333.0,PRD-141,SA,7,1889.51,1548
INV-2024-65932,2025-12-08,1116.0,PRD-138,AE,2,1924.44,1476
INV-2024-24375,2024-04-24,1310.0,PRD-110,SA,2,2820.0,1880
INV-2024-30289,2024-03-20,1477.0,PRD-130,SA,4,2041.37,1605
INV-2024-20069,2024-01-20,1322.0,PRD-158,EG,2,1895.37,1486
INV-2024-36099,2025-05-10,1444.0,PRD-134,SA,4,808.4,547
INV-2024-73195,2025-03-17,1484.0,PRD-165,SA,3,894.23,712
INV-2024-73733,2024/02/13,1411.0,PRD-163,EG,7,1572.76,1165
INV-2024-42642,2024-07-20,1353.0,PRD-119,SA,3,149.56,116
INV-2024-10746,2024-04-20,1292.0,PRD-118,AE,10,2663.47,1897
INV-2024-60764,2024-02-03,1396.0,PRD-144,SA,9,1697.91,1458
INV-2024-95704,2025-11-06,1178.0,PRD-139,SA,8,404.71,292
INV-2024-33151,2025-06-09,1294.0,PRD-154,JO,2,2154.6,1599
INV-2024-59377,2025-08-30,1219.0,PRD-111,EG,3,1192.48,806
INV-2024-15750,2024-03-01,1055.0,PRD-126,SA,5,877.09,709
INV-2024-49620,2025-04-25,1174.0,PRD-154,AE,2,563.93,460
INV-2024-33943,2024-05-01,1057.0,PRD-156,SA,4,1179.15,898
INV-2024-39284,2024-09-16,1435.0,PRD-138,EG,7,282.29,217
INV-2024-54573,2024-02-14,1423.0,PRD-155,EG,1,874.3,702
INV-2024-99526,2024-03-08,1232.0,PRD-129,AE,1,1471.27,1041
INV-2024-86489,2024-11-04,1196.0,PRD-131,SA,8,250.84,210
INV-2024-74664,2025-11-14,1248.0,PRD-134,AE,1,1232.53,905
INV-2024-39980,2024/01/11,,PRD-148,SA,4,1997.94,1697
INV-2024-68283,2024-04-08,1233.0,PRD-114,SA,9,2437.65,1719
INV-2024-25216,2024-05-06,1439.0,PRD-139,AE,1,1956.59,1407
INV-2024-23308,2025-09-08,1072.0,PRD-158,SA,10,1204.32,922
INV-2024-31552,2024-07-29,1438.0,PRD-119,EG,1,718.15,608
INV-2024-28245,2025-08-24,1087.0,PRD-156,SA,10,527.77,450
INV-2024-27301,2024-07-23,1331.0,PRD-114,AE,7,2440.96,1870
INV-2024-89325,2024-07-08,1161.0,PRD-158,EG,9,1166.15,838
INV-2024-83763,2025-11-17,1494.0,PRD-163,EG,5,115.42,79
INV-2024-13103,2024-12-25,1312.0,PRD-115,EG,3,1733.25,1357
INV-2024-67422,30-Jan-2024,1450.0,PRD-132,JO,2,1456.78,977
INV-2024-75030,2024-04-02,1410.0,PRD-142,EG,1,750.25,583
INV-2024-58060,2024-05-29,1223.0,PRD-114,SA,2,913.7,654
INV-2024-66357,2024-10-11,1026.0,PRD-135,SA,4,1868.95,1284
INV-2024-12691,2025-08-16,1433.0,PRD-117,SA,7,1300.67,1026
INV-2024-78835,2024/12/22,1226.0,PRD-145,SA,7,2340.69,1726
INV-2024-58272,2024-12-26,1298.0,PRD-108,EG,5,287.75,232
INV-2024-93208,2024-06-13,1479.0,PRD-146,SA,1,1670.73,1312
INV-2024-81235,2025-05-27,1210.0,PRD-126,AE,1,658.84,496
INV-2024-23936,2025-09-19,1083.0,PRD-142,AE,9,2128.8,1597
INV-2024-64869,2024-09-04,1060.0,PRD-125,EG,4,483.64,354
INV-2024-72083,2025-06-01,1249.0,PRD-155,AE,9,719.75,492
INV-2024-14395,2025-08-06,1104.0,PRD-140,SA,6,1599.78,1147
INV-2024-46556,2024-03-10,1317.0,PRD-147,AE,10,394.31,271
INV-2024-67185,2024-04-11,1452.0,PRD-160,SA,8,1098.04,888
INV-2024-83044,2025-08-15,1263.0,PRD-147,SA,7,2131.14,1490
INV-2024-65345,2024-01-15,1073.0,PRD-119,JO,6,2077.14,1509
INV-2024-18773,2025-06-25,1117.0,PRD-135,AE,8,1896.02,1467
INV-2024-18542,2024-08-10,1208.0,PRD-154,SA,3,1428.66,1079
INV-2024-21435,2024-07-15,1237.0,PRD-110,EG,2,2220.36,1704
INV-2024-44442,2024/10/15,1495.0,PRD-128,EG,6,1799.99,1272
INV-2024-97123,2024-06-24,1100.0,PRD-145,EG,10,885.78,601
INV-2024-56876,2025-07-04,1218.0,PRD-107,EG,10,1525.12,1117
INV-2024-72210,2024-01-05,1399.0,PRD-165,EG,3,1605.03,1292
INV-2024-62602,2024-04-11,1121.0,PRD-153,AE,1,1745.24,1292
INV-2024-76468,07-Aug-2024,1361.0,PRD-160,EG,3,1413.67,1116
INV-2024-41880,2025-05-31,1063.0,PRD-136,SA,8,1512.26,1238
INV-2024-28025,2025-12-25,1468.0,PRD-139,EG,4,282.08,224
INV-2024-25861,2025-05-01,1135.0,PRD-116,EG,3,2249.99,1915
INV-2024-13160,2025-01-10,1159.0,PRD-133,EG,1,1596.33,1237
INV-2024-31233,2025-12-15,,PRD-150,EG,5,2295.43,1913
INV-2024-21321,2025-08-26,1254.0,PRD-147,AE,5,147.21,117
INV-2024-84766,2024-07-08,1082.0,PRD-148,AE,8,1883.04,1353
INV-2024-34483,2025-03-26,1103.0,PRD-103,EG,6,831.86,565
INV-2024-97115,2025-11-20,1195.0,PRD-156,SA,4,226.12,152
INV-2024-35757,2024/04/19,1293.0,PRD-157,SA,10,1325.27,1050
INV-2024-68471,2024-07-04,1299.0,PRD-101,AE,1,1199.51,859
INV-2024-96489,2024-12-29,1393.0,PRD-146,AE,2,1913.98,1322
INV-2024-81554,2025-01-23,1250.0,PRD-103,SA,3,2491.06,1742
INV-2024-58931,2025-03-10,1144.0,PRD-130,SA,7,331.99,260
INV-2024-83055,2024-08-07,1140.0,PRD-106,AE,2,2125.0,1508
INV-2024-44472,2025-06-10,1026.0,PRD-164,EG,9,489.05,363
INV-2024-72636,2024-08-21,1027.0,PRD-118,SA,10,493.24,343
INV-2024-18758,2025-02-21,1388.0,PRD-112,JO,4,1526.47,1316
INV-2024-96017,2024-04-25,1300.0,PRD-123,AE,6,165.31,141
INV-2024-34315,2024-11-17,1156.0,PRD-112,SA,8,842.95,575
INV-2024-86299,2024-05-06,1091.0,PRD-158,SA,10,1427.57,1221
INV-2024-64166,2025-04-22,1190.0,PRD-145,EG,6,381.37,309
INV-2024-25184,2024-04-22,1097.0,PRD-165,SA,10,132.5,107
INV-2024-83356,2025-06-16,1177.0,PRD-164,SA,8,2112.21,1488
INV-2024-15210,2024/05/19,1193.0,PRD-141,SA,9,785.77,629
INV-2024-40441,2025-05-22,1119.0,PRD-149,AE,4,691.76,481
INV-2024-36535,2025-01-04,1398.0,PRD-132,AE,9,1701.85,1164
INV-2024-29318,2025-12-22,1176.0,PRD-154,EG,2,1792.43,1218
INV-2024-49366,2024-10-22,1366.0,PRD-127,SA,5,1462.71,1199
INV-2024-27460,2025-07-24,1287.0,PRD-107,SA,3,771.34,653
INV-2024-61211,2024-02-11,1061.0,PRD-106,SA,7,1957.33,1677
INV-2024-11467,2024-03-25,1339.0,PRD-133,EG,5,2297.02,1697
INV-2024-58740,2024-12-01,1188.0,PRD-126,SA,10,796.46,547
INV-2024-17863,2025-05-20,1475.0,PRD-138,AE,2,1448.72,1043
INV-2024-76872,2024-04-28,1105.0,PRD-125,SA,5,2115.02,1521
INV-2024-11594,2025-01-29,1479.0,PRD-130,JO,1,2236.78,1602
INV-2024-24778,2024-10-17,1057.0,PRD-159,JO,9,2187.38,1523
INV-2024-78755,2025-04-12,1321.0,PRD-113,EG,9,444.51,376
INV-2024-97282,2025-09-06,1344.0,PRD-150,EG,1,2422.73,1861
INV-2024-44850,2024/11/15,1292.0,PRD-125,JO,3,586.73,500
INV-2024-86752,2025-12-04,1237.0,PRD-149,JO,9,390.94,282
INV-2024-79536,2025-03-30,1279.0,PRD-104,EG,1,537.98,365
INV-2024-11160,2024-08-19,1471.0,PRD-131,EG,9,1468.87,1190
INV-2024-49759,2025-07-21,1296.0,PRD-152,EG,8,2204.15,1913
INV-2024-27964,2025-02-21,,PRD-118,JO,6,1323.33,971
INV-2024-51881,2024-10-24,1123.0,PRD-141,EG,6,1152.66,916
INV-2024-41939,2025-03-14,1463.0,PRD-109,SA,2,1779.45,1290
INV-2024-72965,2024-07-12,1179.0,PRD-125,AE,5,2722.39,1913
INV-2024-37991,2024-03-12,1268.0,PRD-124,EG,7,758.64,559
INV-2024-34728,02-May-2025,1084.0,PRD-151,SA,5,1968.38,1703
INV-2024-97036,2025-11-26,1119.0,PRD-121,EG,9,1847.87,1488
INV-2024-72227,2025-01-11,1030.0,PRD-119,AE,4,255.34,194
INV-2024-72688,2024-07-02,1319.0,PRD-145,EG,2,738.43,585
INV-2024-72748,2024-01-14,1308.0,PRD-106,SA,1,1692.76,1391
INV-2024-38065,2025/11/21,1393.0,PRD-147,SA,8,443.69,333
INV-2024-22982,2025-05-18,1316.0,PRD-149,EG,4,1661.12,1309
INV-2024-32599,2025-11-19,1013.0,PRD-112,EG,7,2509.68,1791
INV-2024-60837,2024-04-17,1113.0,PRD-129,SA,4,2574.55,1933
INV-2024-82487,2025-02-09,1197.0,PRD-157,EG,6,2119.3,1729
INV-2024-93020,2025-03-24,1277.0,PRD-138,AE,1,2193.05,1809
INV-2024-92186,2025-06-19,1296.0,PRD-139,AE,7,1133.87,851
INV-2024-80962,2025-11-05,1121.0,PRD-122,SA,9,1061.32,791
INV-2024-19295,2025-11-23,1379.0,PRD-143,SA,3,123.45,105
INV-2024-29151,2024-03-28,1325.0,PRD-115,SA,6,1811.03,1439
INV-2024-97435,2024-05-02,1282.0,PRD-140,AE,5,1434.18,1056
INV-2024-26640,2024-05-26,1229.0,PRD-101,SA,5,212.19,166
INV-2024-76829,2025-02-08,1008.0,PRD-160,EG,4,1722.68,1439
INV-2024-29058,2025-02-14,1370.0,PRD-114,EG,8,1244.63,984
INV-2024-18912,2025-12-12,1069.0,PRD-107,SA,6,2032.63,1642
INV-2024-72611,2025/08/27,1294.0,PRD-131,SA,2,153.1,103
INV-2024-77290,2024-04-14,1091.0,PRD-127,SA,1,1825.4,1465
INV-2024-19514,2024-06-21,1118.0,PRD-107,EG,8,422.26,318
INV-2024-84207,2024-03-07,1029.0,PRD-109,AE,3,2700.88,1911
INV-2024-31591,2025-01-07,1089.0,PRD-159,EG,10,1075.67,749
INV-2024-42383,22-Jul-2024,1168.0,PRD-158,EG,6,2771.35,1861
INV-2024-92174,2024-12-12,1221.0,PRD-120,SA,4,1167.2,998
INV-2024-64199,2024-07-24,1253.0,PRD-108,EG,10,1310.24,923
INV-2024-92001,2025-09-01,1107.0,PRD-128,SA,1,2039.45,1681
INV-2024-57411,2025-02-17,1053.0,PRD-145,EG,8,1094.85,842
INV-2024-39536,2024-05-05,1061.0,PRD-123,SA,3,1313.73,1051
INV-2024-44402,2024-08-26,1051.0,PRD-121,SA,4,612.93,488
INV-2024-63266,2025-03-10,1288.0,PRD-145,EG,3,1857.6,1358
INV-2024-17821,2025-05-26,1493.0,PRD-148,EG,7,2504.6,1968
INV-2024-66606,2024-10-12,1033.0,PRD-121,AE,10,543.71,400
INV-2024-15624,2025/12/31,,PRD-142,SA,10,158.44,117
INV-2024-52006,2025-08-18,1448.0,PRD-139,SA,5,286.79,203
INV-2024-61724,2025-08-30,1187.0,PRD-164,EG,4,2096.26,1608
INV-2024-13626,2024-10-06,1387.0,PRD-126,SA,8,2161.91,1608
INV-2024-35245,2025-10-21,1179.0,PRD-123,SA,7,2460.65,1965
INV-2024-98035,2025-02-13,1279.0,PRD-146,SA,7,2408.67,1913
INV-2024-58979,2024-12-30,1224.0,PRD-164,AE,7,1587.79,1245
INV-2024-61219,2025-05-02,1347.0,PRD-142,EG,8,1466.16,1045
INV-2024-68959,2025-11-13,1061.0,PRD-142,EG,9,1281.72,883
INV-2024-89486,2025-09-09,1203.0,PRD-107,AE,8,1793.28,1276
INV-2024-39454,2025-02-18,1473.0,PRD-153,JO,5,2307.74,1820
INV-2024-26688,2025-05-11,1192.0,PRD-113,EG,10,1569.95,1363
INV-2024-72831,2025-06-07,1448.0,PRD-118,SA,6,1186.84,895
INV-2024-90595,2024-10-12,1159.0,PRD-101,EG,3,1141.23,919
INV-2024-76787,2024-05-30,1317.0,PRD-164,EG,6,208.34,144
INV-2024-63284,2025/04/10,1403.0,PRD-107,EG,5,1882.09,1460
INV-2024-94677,2024-04-20,1355.0,PRD-101,EG,7,665.09,501
INV-2024-93275,2024-05-05,1259.0,PRD-124,AE,6,159.67,114
INV-2024-30615,2024-09-13,1214.0,PRD-114,SA,3,2115.98,1612
INV-2024-41632,2025-05-16,1440.0,PRD-101,EG,3,145.62,106
INV-2024-88509,2025-05-24,1093.0,PRD-121,EG,6,483.71,407
INV-2024-78322,2024-08-24,1288.0,PRD-129,AE,1,550.79,407
INV-2024-47699,2025-10-05,1136.0,PRD-137,EG,7,2671.19,1849
INV-2024-75160,2024-05-17,1194.0,PRD-164,SA,4,1058.6,713
INV-2024-19837,2024-01-31,1455.0,PRD-113,EG,5,1439.72,1097
INV-2024-66720,2024-04-11,1323.0,PRD-161,SA,2,962.32,695
INV-2024-88619,2024-02-24,1345.0,PRD-117,EG,10,2518.78,1991
INV-2024-14051,2024-03-10,1386.0,PRD-148,EG,9,1573.53,1275
INV-2024-64698,2025-05-25,1115.0,PRD-141,EG,4,964.66,728
