RecordID,EmployeeID,Date,AbsentDays,OvertimeHours,MonthlyBonus,Deductions
8668,EMP-2198,2025-07-01,0,8,100.0,0.0
8669,EMP-2199,2025-07-01,0,6,75.0,0.0
8670,EMP-2200,2025-07-01,0,6,75.0,0.0
8671,EMP-2201,2025-07-01,0,1,12.5,0.0
8672,EMP-2203,2025-07-01,0,11,137.5,0.0
8673,EMP-2204,2025-07-01,0,4,50.0,0.0
8674,EMP-2206,2025-07-01,0,17,212.5,0.0
8675,EMP-2208,2025-07-01,0,16,200.0,0.0
8676,EMP-2210,2025-07-01,1,0,0.0,31.37
8677,EMP-2211,2025-07-01,0,10,125.0,0.0
8678,EMP-2212,2025-07-01,0,3,37.5,0.0
8679,EMP-2213,2025-07-01,0,15,187.5,0.0
8680,EMP-2214,2025-07-01,0,6,75.0,0.0
8681,EMP-2215,2025-07-01,0,17,212.5,0.0
8682,EMP-2216,2025-07-01,5,0,0.0,157.17
8683,EMP-2217,2025-07-01,0,5,62.5,0.0
8684,EMP-2218,2025-07-01,0,13,162.5,0.0
8685,EMP-2219,2025-07-01,0,6,75.0,0.0
8686,EMP-2220,2025-07-01,0,12,150.0,0.0
8687,EMP-2221,2025-07-01,2,0,0.0,95.6
8688,EMP-2222,2025-07-01,0,15,187.5,0.0
8689,EMP-2223,2025-07-01,1,0,0.0,52.47
8690,EMP-2224,2025-07-01,0,18,225.0,0.0
8691,EMP-2225,2025-07-01,0,1,12.5,0.0
8692,EMP-2226,2025-07-01,1,0,0.0,45.1
8693,EMP-2227,2025-07-01,0,4,50.0,0.0
8694,EMP-2229,2025-07-01,0,16,200.0,0.0
8695,EMP-2230,2025-07-01,0,5,62.5,0.0
8696,EMP-2231,2025-07-01,0,7,87.5,0.0
8697,EMP-2232,2025-07-01,3,0,0.0,144.5
8698,EMP-2233,2025-07-01,0,20,250.0,0.0
8699,EMP-2234,2025-07-01,0,10,125.0,0.0
8700,EMP-2235,2025-07-01,0,15,187.5,0.0
8701,EMP-2236,2025-07-01,2,0,0.0,153.47
8702,EMP-2237,2025-07-01,0,10,125.0,0.0
8703,EMP-2238,2025-07-01,0,5,62.5,0.0
8704,EMP-2241,2025-07-01,0,15,187.5,0.0
8705,EMP-2242,2025-07-01,1,0,0.0,30.97
8706,EMP-2243,2025-07-01,0,17,212.5,0.0
8707,EMP-2245,2025-07-01,0,11,137.5,0.0
8708,EMP-2246,2025-07-01,0,1,12.5,0.0
8709,EMP-2247,2025-07-01,1,0,0.0,44.77
8710,EMP-2248,2025-07-01,0,7,87.5,0.0
8711,EMP-2249,2025-07-01,1,0,0.0,127.47
8712,EMP-2250,2025-07-01,0,6,75.0,0.0
8713,EMP-2251,2025-07-01,1,0,0.0,111.27
8714,EMP-2252,2025-07-01,3,0,0.0,159.2
8715,EMP-2253,2025-07-01,1,0,0.0,36.2
8716,EMP-2255,2025-07-01,0,13,162.5,0.0
8717,EMP-2256,2025-07-01,0,19,237.5,0.0
8718,EMP-2257,2025-07-01,2,0,0.0,86.0
8719,EMP-2258,2025-07-01,0,19,237.5,0.0
8720,EMP-2259,2025-07-01,0,2,25.0,0.0
8721,EMP-2260,2025-07-01,0,5,62.5,0.0
8722,EMP-2261,2025-07-01,0,3,37.5,0.0
8723,EMP-2262,2025-07-01,0,10,125.0,0.0
8724,EMP-2263,2025-07-01,0,2,25.0,0.0
8725,EMP-2264,2025-07-01,0,18,225.0,0.0
8726,EMP-2265,2025-07-01,0,17,212.5,0.0
8727,EMP-2266,2025-07-01,5,0,0.0,172.83
8728,EMP-2267,2025-07-01,0,1,12.5,0.0
8729,EMP-2268,2025-07-01,0,13,162.5,0.0
8730,EMP-2270,2025-07-01,0,19,237.5,0.0
8731,EMP-2271,2025-07-01,1,0,0.0,40.23
8732,EMP-2272,2025-07-01,0,17,212.5,0.0
8733,EMP-2273,2025-07-01,0,0,0.0,0.0
8734,EMP-2274,2025-07-01,0,13,162.5,0.0
8735,EMP-2275,2025-07-01,0,6,75.0,0.0
8736,EMP-2276,2025-07-01,0,3,37.5,0.0
8737,EMP-2277,2025-07-01,0,16,200.0,0.0
8738,EMP-2281,2025-07-01,1,0,0.0,38.63
8739,EMP-2283,2025-07-01,0,18,225.0,0.0
8740,EMP-2284,2025-07-01,1,0,0.0,52.6
8741,EMP-2285,2025-07-01,0,16,200.0,0.0
8742,EMP-2286,2025-07-01,0,20,250.0,0.0
8743,EMP-2287,2025-07-01,1,0,0.0,131.67
8744,EMP-2288,2025-07-01,0,13,162.5,0.0
8745,EMP-2289,2025-07-01,0,8,100.0,0.0
8746,EMP-2290,2025-07-01,0,20,250.0,0.0
8747,EMP-2291,2025-07-01,0,1,12.5,0.0
8748,EMP-2294,2025-07-01,1,0,0.0,115.83
8749,EMP-2295,2025-07-01,0,13,162.5,0.0
8750,EMP-2296,2025-07-01,0,9,112.5,0.0
8751,EMP-2297,2025-07-01,0,18,225.0,0.0
8752,EMP-2298,2025-07-01,1,0,0.0,43.43
8753,EMP-2299,2025-07-01,0,14,175.0,0.0
8754,EMP-2300,2025-07-01,2,0,0.0,264.13
8755,EMP-2301,2025-07-01,0,13,162.5,0.0
8756,EMP-2302,2025-07-01,0,11,137.5,0.0
8757,EMP-2303,2025-07-01,0,12,150.0,0.0
8758,EMP-2304,2025-07-01,0,15,187.5,0.0
8759,EMP-2305,2025-07-01,0,14,175.0,0.0
8760,EMP-2306,2025-07-01,0,4,50.0,0.0
8761,EMP-2307,2025-07-01,0,1,12.5,0.0
8762,EMP-2308,2025-07-01,0,17,212.5,0.0
8763,EMP-2309,2025-07-01,1,0,0.0,104.03
8764,EMP-2310,2025-07-01,0,19,237.5,0.0
8765,EMP-2311,2025-07-01,0,12,150.0,0.0
8766,EMP-2313,2025-07-01,0,11,137.5,0.0
8767,EMP-2314,2025-07-01,1,0,0.0,37.23
8768,EMP-2315,2025-07-01,2,0,0.0,69.8
8769,EMP-2316,2025-07-01,0,12,150.0,0.0
8770,EMP-2317,2025-07-01,0,12,150.0,0.0
8771,EMP-2318,2025-07-01,2,0,0.0,54.4
8772,EMP-2320,2025-07-01,0,1,12.5,0.0
8773,EMP-2321,2025-07-01,1,0,0.0,25.57
8774,EMP-2322,2025-07-01,0,0,0.0,0.0
8775,EMP-2323,2025-07-01,1,0,0.0,85.13
8776,EMP-2324,2025-07-01,0,17,212.5,0.0
8777,EMP-2325,2025-07-01,0,2,25.0,0.0
8778,EMP-2326,2025-07-01,0,4,50.0,0.0
8779,EMP-2327,2025-07-01,1,0,0.0,50.03
8780,EMP-2328,2025-07-01,0,13,162.5,0.0
8781,EMP-2329,2025-07-01,0,16,200.0,0.0
8782,EMP-2330,2025-07-01,0,4,50.0,0.0
8783,EMP-2331,2025-07-01,1,0,0.0,31.9
8784,EMP-2332,2025-07-01,1,0,0.0,40.9
8785,EMP-2333,2025-07-01,0,18,225.0,0.0
8786,EMP-2334,2025-07-01,0,16,200.0,0.0
8787,EMP-2335,2025-07-01,2,0,0.0,45.73
8788,EMP-2336,2025-07-01,1,0,0.0,73.23
8789,EMP-2337,2025-07-01,0,11,137.5,0.0
8790,EMP-2338,2025-07-01,0,5,62.5,0.0
8791,EMP-2339,2025-07-01,0,9,112.5,0.0
8792,EMP-2340,2025-07-01,0,13,162.5,0.0
8793,EMP-2341,2025-07-01,3,0,0.0,153.8
8794,EMP-2342,2025-07-01,1,0,0.0,36.07
8795,EMP-2343,2025-07-01,0,14,175.0,0.0
8796,EMP-2344,2025-07-01,0,14,175.0,0.0
8797,EMP-2345,2025-07-01,1,0,0.0,43.47
8798,EMP-2346,2025-07-01,0,2,25.0,0.0
8799,EMP-2347,2025-07-01,0,13,162.5,0.0
8800,EMP-2350,2025-07-01,2,0,0.0,46.27
8801,EMP-2351,2025-07-01,0,6,75.0,0.0
8802,EMP-2352,2025-07-01,0,16,200.0,0.0
8803,EMP-2354,2025-07-01,0,8,100.0,0.0
8804,EMP-2355,2025-07-01,0,12,150.0,0.0
8805,EMP-2356,2025-07-01,0,15,187.5,0.0
8806,EMP-2357,2025-07-01,0,12,150.0,0.0
8807,EMP-2358,2025-07-01,2,0,0.0,72.87
8808,EMP-2359,2025-07-01,0,10,125.0,0.0
8809,EMP-2361,2025-07-01,0,17,212.5,0.0
8810,EMP-2362,2025-07-01,1,0,0.0,20.93
8811,EMP-2363,2025-07-01,1,0,0.0,41.23
8812,EMP-2364,2025-07-01,0,9,112.5,0.0
8813,EMP-2365,2025-07-01,0,16,200.0,0.0
8814,EMP-2366,2025-07-01,3,0,0.0,400.7
8815,EMP-2367,2025-07-01,0,12,150.0,0.0
8816,EMP-2368,2025-07-01,0,19,237.5,0.0
8817,EMP-2369,2025-07-01,0,1,12.5,0.0
8818,EMP-2370,2025-07-01,0,4,50.0,0.0
8819,EMP-2371,2025-07-01,2,0,0.0,84.67
8820,EMP-2372,2025-07-01,0,18,225.0,0.0
8821,EMP-2373,2025-07-01,0,8,100.0,0.0
8822,EMP-2374,2025-07-01,0,19,237.5,0.0
8823,EMP-2375,2025-07-01,0,16,200.0,0.0
8824,EMP-2376,2025-07-01,2,0,0.0,91.53
8825,EMP-2377,2025-07-01,0,16,200.0,0.0
8826,EMP-2379,2025-07-01,0,4,50.0,0.0
8827,EMP-2380,2025-07-01,0,19,237.5,0.0
8828,EMP-2382,2025-07-01,0,10,125.0,0.0
8829,EMP-2383,2025-07-01,0,8,100.0,0.0
8830,EMP-2384,2025-07-01,2,0,0.0,99.53
8831,EMP-2385,2025-07-01,0,8,100.0,0.0
8832,EMP-2386,2025-07-01,0,9,112.5,0.0
8833,EMP-2387,2025-07-01,1,0,0.0,36.5
8834,EMP-2388,2025-07-01,0,20,250.0,0.0
8835,EMP-2389,2025-07-01,0,20,250.0,0.0
8836,EMP-2390,2025-07-01,0,20,250.0,0.0
8837,EMP-2392,2025-07-01,0,17,212.5,0.0
8838,EMP-2393,2025-07-01,1,0,0.0,20.17
8839,EMP-2394,2025-07-01,0,6,75.0,0.0
8840,EMP-2395,2025-07-01,0,13,162.5,0.0
8841,EMP-2396,2025-07-01,0,2,25.0,0.0
8842,EMP-2398,2025-07-01,1,0,0.0,38.07
8843,EMP-2399,2025-07-01,0,12,150.0,0.0
8844,EMP-2400,2025-07-01,1,0,0.0,22.23
8845,EMP-2401,2025-07-01,0,16,200.0,0.0
8846,EMP-2402,2025-07-01,0,3,37.5,0.0
8847,EMP-2404,2025-07-01,0,13,162.5,0.0
8848,EMP-2405,2025-07-01,0,7,87.5,0.0
8849,EMP-2406,2025-07-01,0,20,250.0,0.0
8850,EMP-2407,2025-07-01,3,0,0.0,90.3
8851,EMP-2408,2025-07-01,3,0,0.0,336.7
8852,EMP-2409,2025-07-01,0,9,112.5,0.0
8853,EMP-2410,2025-07-01,0,19,237.5,0.0
8854,EMP-2411,2025-07-01,0,0,0.0,0.0
8855,EMP-2412,2025-07-01,0,6,75.0,0.0
8856,EMP-2413,2025-07-01,0,17,212.5,0.0
8857,EMP-2414,2025-07-01,0,1,12.5,0.0
8858,EMP-2415,2025-07-01,0,13,162.5,0.0
8859,EMP-2417,2025-07-01,0,18,225.0,0.0
8860,EMP-2418,2025-07-01,0,15,187.5,0.0
8861,EMP-2419,2025-07-01,0,5,62.5,0.0
8862,EMP-2420,2025-07-01,0,4,50.0,0.0
8863,EMP-2421,2025-07-01,5,0,0.0,162.67
8864,EMP-2422,2025-07-01,1,0,0.0,51.27
8865,EMP-2423,2025-07-01,1,0,0.0,38.77
8866,EMP-2424,2025-07-01,0,3,37.5,0.0
8867,EMP-2425,2025-07-01,0,17,212.5,0.0
8868,EMP-2426,2025-07-01,0,0,0.0,0.0
8869,EMP-2427,2025-07-01,0,0,0.0,0.0
8870,EMP-2428,2025-07-01,3,0,0.0,126.2
8871,EMP-2429,2025-07-01,0,14,175.0,0.0
8872,EMP-2430,2025-07-01,0,17,212.5,0.0
8873,EMP-2431,2025-07-01,5,0,0.0,171.33
8874,EMP-2433,2025-07-01,1,0,0.0,25.6
8875,EMP-2434,2025-07-01,3,0,0.0,206.6
8876,EMP-2435,2025-07-01,0,4,50.0,0.0
8877,EMP-2436,2025-07-01,0,5,62.5,0.0
8878,EMP-2438,2025-07-01,0,2,25.0,0.0
8879,EMP-2440,2025-07-01,0,1,12.5,0.0
8880,EMP-2441,2025-07-01,0,20,250.0,0.0
8881,EMP-2443,2025-07-01,1,0,0.0,27.3
8882,EMP-2445,2025-07-01,2,0,0.0,72.73
8883,EMP-2446,2025-07-01,0,0,0.0,0.0
8884,EMP-2448,2025-07-01,2,0,0.0,84.93
8885,EMP-2449,2025-07-01,0,4,50.0,0.0
8886,EMP-2452,2025-07-01,0,10,125.0,0.0
8887,EMP-2453,2025-07-01,0,3,37.5,0.0
8888,EMP-2454,2025-07-01,3,0,0.0,171.9
8889,EMP-2455,2025-07-01,0,1,12.5,0.0
8890,EMP-2456,2025-07-01,0,5,62.5,0.0
8891,EMP-2457,2025-07-01,1,0,0.0,41.27
8892,EMP-2458,2025-07-01,0,14,175.0,0.0
8893,EMP-2459,2025-07-01,0,13,162.5,0.0
8894,EMP-2460,2025-07-01,0,5,62.5,0.0
8895,EMP-2462,2025-07-01,0,2,25.0,0.0
8896,EMP-2463,2025-07-01,0,16,200.0,0.0
8897,EMP-2464,2025-07-01,0,10,125.0,0.0
8898,EMP-2465,2025-07-01,1,0,0.0,55.93
8899,EMP-2466,2025-07-01,0,6,75.0,0.0
8900,EMP-2467,2025-07-01,0,4,50.0,0.0
8901,EMP-2469,2025-07-01,1,0,0.0,144.03
8902,EMP-2470,2025-07-01,2,0,0.0,57.67
8903,EMP-2471,2025-07-01,2,0,0.0,236.13
8904,EMP-2473,2025-07-01,0,7,87.5,0.0
8905,EMP-2474,2025-07-01,0,20,250.0,0.0
8906,EMP-2476,2025-07-01,0,7,87.5,0.0
8907,EMP-2477,2025-07-01,1,0,0.0,133.07
8908,EMP-2478,2025-07-01,0,16,200.0,0.0
8909,EMP-2479,2025-07-01,0,17,212.5,0.0
8910,EMP-2480,2025-07-01,0,20,250.0,0.0
8911,EMP-2481,2025-07-01,3,0,0.0,93.7
8912,EMP-2482,2025-07-01,0,11,137.5,0.0
8913,EMP-2483,2025-07-01,0,4,50.0,0.0
8914,EMP-2484,2025-07-01,3,0,0.0,105.5
8915,EMP-2485,2025-07-01,0,16,200.0,0.0
8916,EMP-2486,2025-07-01,0,1,12.5,0.0
8917,EMP-2487,2025-07-01,0,12,150.0,0.0
8918,EMP-2488,2025-07-01,0,5,62.5,0.0
8919,EMP-2489,2025-07-01,1,0,0.0,128.07
8920,EMP-2491,2025-07-01,1,0,0.0,148.53
8921,EMP-2492,2025-07-01,3,0,0.0,127.7
8922,EMP-2493,2025-07-01,0,0,0.0,0.0
8923,EMP-2495,2025-07-01,0,7,87.5,0.0
8924,EMP-2496,2025-07-01,0,7,87.5,0.0
8925,EMP-2497,2025-07-01,0,6,75.0,0.0
8926,EMP-2498,2025-07-01,0,0,0.0,0.0
8927,EMP-2499,2025-07-01,0,7,87.5,0.0
8928,EMP-2500,2025-07-01,1,0,0.0,126.1
8929,EMP-2501,2025-07-01,0,17,212.5,0.0
8930,EMP-2502,2025-07-01,3,0,0.0,239.9
8931,EMP-2503,2025-07-01,0,4,50.0,0.0
8932,EMP-2504,2025-07-01,3,0,0.0,113.7
8933,EMP-2505,2025-07-01,0,14,175.0,0.0
8934,EMP-2506,2025-07-01,0,0,0.0,0.0
8935,EMP-2507,2025-07-01,0,15,187.5,0.0
8936,EMP-2508,2025-07-01,0,10,125.0,0.0
8937,EMP-2509,2025-07-01,3,0,0.0,161.8
8938,EMP-2510,2025-07-01,0,20,250.0,0.0
8939,EMP-2511,2025-07-01,0,17,212.5,0.0
8940,EMP-2512,2025-07-01,0,14,175.0,0.0
8941,EMP-2513,2025-07-01,0,10,125.0,0.0
8942,EMP-2514,2025-07-01,0,10,125.0,0.0
8943,EMP-2515,2025-07-01,0,2,25.0,0.0
8944,EMP-2517,2025-07-01,0,20,250.0,0.0
8945,EMP-2518,2025-07-01,0,11,137.5,0.0
8946,EMP-2519,2025-07-01,0,10,125.0,0.0
8947,EMP-2520,2025-07-01,1,0,0.0,138.6
8948,EMP-2521,2025-07-01,0,4,50.0,0.0
8949,EMP-2522,2025-07-01,0,10,125.0,0.0
8950,EMP-2523,2025-07-01,0,7,87.5,0.0
8951,EMP-2524,2025-07-01,0,13,162.5,0.0
8952,EMP-2525,2025-07-01,5,0,0.0,122.83
8953,EMP-2526,2025-07-01,0,8,100.0,0.0
8954,EMP-2527,2025-07-01,1,0,0.0,27.03
8955,EMP-2528,2025-07-01,0,16,200.0,0.0
8956,EMP-2529,2025-07-01,0,18,225.0,0.0
8957,EMP-2530,2025-07-01,1,0,0.0,122.73
8958,EMP-2531,2025-07-01,0,9,112.5,0.0
8959,EMP-2532,2025-07-01,0,6,75.0,0.0
8960,EMP-2533,2025-07-01,1,0,0.0,23.93
8961,EMP-2534,2025-07-01,0,10,125.0,0.0
8962,EMP-2535,2025-07-01,2,0,0.0,71.13
8963,EMP-2536,2025-07-01,2,0,0.0,100.73
8964,EMP-2538,2025-07-01,0,14,175.0,0.0
8965,EMP-2539,2025-07-01,0,8,100.0,0.0
8966,EMP-2540,2025-07-01,0,11,137.5,0.0
8967,EMP-2541,2025-07-01,0,0,0.0,0.0
8968,EMP-2542,2025-07-01,3,0,0.0,411.5
8969,EMP-2543,2025-07-01,3,0,0.0,165.4
8970,EMP-2544,2025-07-01,1,0,0.0,109.73
8971,EMP-2545,2025-07-01,1,0,0.0,25.33
8972,EMP-2547,2025-07-01,1,0,0.0,75.43
8973,EMP-2548,2025-07-01,3,0,0.0,165.4
8974,EMP-2549,2025-07-01,0,12,150.0,0.0
8975,EMP-2551,2025-07-01,0,20,250.0,0.0
8976,EMP-2552,2025-07-01,0,9,112.5,0.0
8977,EMP-2553,2025-07-01,0,9,112.5,0.0
8978,EMP-2554,2025-07-01,0,12,150.0,0.0
8979,EMP-2556,2025-07-01,0,9,112.5,0.0
8980,EMP-2557,2025-07-01,2,0,0.0,255.27
8981,EMP-2558,2025-07-01,0,16,200.0,0.0
8982,EMP-2560,2025-07-01,0,0,0.0,0.0
8983,EMP-2561,2025-07-01,0,8,100.0,0.0
8984,EMP-2562,2025-07-01,1,0,0.0,30.87
8985,EMP-2563,2025-07-01,0,3,37.5,0.0
8986,EMP-2564,2025-07-01,0,5,62.5,0.0
8987,EMP-2565,2025-07-01,0,20,250.0,0.0
8988,EMP-2567,2025-07-01,0,19,237.5,0.0
8989,EMP-2568,2025-07-01,0,19,237.5,0.0
8990,EMP-2570,2025-07-01,1,0,0.0,20.17
8991,EMP-2571,2025-07-01,0,9,112.5,0.0
8992,EMP-2572,2025-07-01,0,16,200.0,0.0
8993,EMP-2573,2025-07-01,0,11,137.5,0.0
8994,EMP-2574,2025-07-01,1,0,0.0,57.1
8995,EMP-2575,2025-07-01,3,0,0.0,149.3
8996,EMP-2576,2025-07-01,0,4,50.0,0.0
8997,EMP-2577,2025-07-01,0,4,50.0,0.0
8998,EMP-2578,2025-07-01,1,0,0.0,99.97
8999,EMP-2579,2025-07-01,0,18,225.0,0.0
9000,EMP-2580,2025-07-01,0,5,62.5,0.0
9001,EMP-2581,2025-07-01,0,1,12.5,0.0
9002,EMP-2582,2025-07-01,0,7,87.5,0.0
9003,EMP-2583,2025-07-01,0,20,250.0,0.0
9004,EMP-2584,2025-07-01,0,12,150.0,0.0
9005,EMP-2585,2025-07-01,2,0,0.0,86.67
9006,EMP-2586,2025-07-01,1,0,0.0,51.37
9007,EMP-2587,2025-07-01,1,0,0.0,46.27
9008,EMP-2588,2025-07-01,0,11,137.5,0.0
9009,EMP-2589,2025-07-01,0,2,25.0,0.0
9010,EMP-2590,2025-07-01,0,0,0.0,0.0
9011,EMP-2591,2025-07-01,0,12,150.0,0.0
9012,EMP-2592,2025-07-01,0,16,200.0,0.0
9013,EMP-2593,2025-07-01,0,20,250.0,0.0
9014,EMP-2594,2025-07-01,0,14,175.0,0.0
9015,EMP-2595,2025-07-01,0,6,75.0,0.0
9016,EMP-2597,2025-07-01,0,16,200.0,0.0
9017,EMP-2598,2025-07-01,0,15,187.5,0.0
9018,EMP-2599,2025-07-01,0,9,112.5,0.0
9019,EMP-2001,2025-08-01,0,0,0.0,0.0
9020,EMP-2003,2025-08-01,0,11,137.5,0.0
9021,EMP-2004,2025-08-01,3,0,0.0,156.6
9022,EMP-2005,2025-08-01,2,0,0.0,136.87
9023,EMP-2006,2025-08-01,0,2,25.0,0.0
9024,EMP-2008,2025-08-01,0,9,112.5,0.0
9025,EMP-2010,2025-08-01,1,0,0.0,98.93
9026,EMP-2011,2025-08-01,1,0,0.0,44.73
9027,EMP-2014,2025-08-01,0,17,212.5,0.0
9028,EMP-2015,2025-08-01,1,0,0.0,57.33
9029,EMP-2016,2025-08-01,0,19,237.5,0.0
9030,EMP-2017,2025-08-01,0,14,175.0,0.0
9031,EMP-2018,2025-08-01,1,0,0.0,78.23
9032,EMP-2019,2025-08-01,3,0,0.0,82.9
9033,EMP-2020,2025-08-01,0,13,162.5,0.0
9034,EMP-2021,2025-08-01,0,4,50.0,0.0
9035,EMP-2022,2025-08-01,1,0,0.0,33.33
9036,EMP-2024,2025-08-01,0,19,237.5,0.0
9037,EMP-2025,2025-08-01,0,17,212.5,0.0
9038,EMP-2026,2025-08-01,0,18,225.0,0.0
9039,EMP-2027,2025-08-01,0,13,162.5,0.0
9040,EMP-2028,2025-08-01,0,18,225.0,0.0
9041,EMP-2029,2025-08-01,0,2,25.0,0.0
9042,EMP-2031,2025-08-01,0,1,12.5,0.0
9043,EMP-2032,2025-08-01,0,5,62.5,0.0
9044,EMP-2033,2025-08-01,1,0,0.0,24.2
9045,EMP-2034,2025-08-01,0,10,125.0,0.0
9046,EMP-2036,2025-08-01,0,12,150.0,0.0
9047,EMP-2037,2025-08-01,0,2,25.0,0.0
9048,EMP-2038,2025-08-01,0,7,87.5,0.0
9049,EMP-2039,2025-08-01,3,0,0.0,164.6
9050,EMP-2040,2025-08-01,0,10,125.0,0.0
9051,EMP-2041,2025-08-01,0,7,87.5,0.0
9052,EMP-2042,2025-08-01,0,8,100.0,0.0
9053,EMP-2043,2025-08-01,0,15,187.5,0.0
9054,EMP-2044,2025-08-01,0,19,237.5,0.0
9055,EMP-2047,2025-08-01,0,16,200.0,0.0
9056,EMP-2049,2025-08-01,0,19,237.5,0.0
9057,EMP-2050,2025-08-01,2,0,0.0,90.4
9058,EMP-2051,2025-08-01,3,0,0.0,121.8
9059,EMP-2052,2025-08-01,0,20,250.0,0.0
9060,EMP-2053,2025-08-01,0,9,112.5,0.0
9061,EMP-2055,2025-08-01,0,14,175.0,0.0
9062,EMP-2056,2025-08-01,0,2,25.0,0.0
9063,EMP-2057,2025-08-01,3,0,0.0,214.6
9064,EMP-2058,2025-08-01,1,0,0.0,27.3
9065,EMP-2059,2025-08-01,2,0,0.0,90.87
9066,EMP-2060,2025-08-01,0,13,162.5,0.0
9067,EMP-2061,2025-08-01,2,0,0.0,105.73
9068,EMP-2062,2025-08-01,1,0,0.0,43.6
9069,EMP-2063,2025-08-01,0,8,100.0,0.0
9070,EMP-2064,2025-08-01,0,11,137.5,0.0
9071,EMP-2065,2025-08-01,0,8,100.0,0.0
9072,EMP-2066,2025-08-01,0,19,237.5,0.0
9073,EMP-2068,2025-08-01,1,0,0.0,52.9
9074,EMP-2069,2025-08-01,5,0,0.0,154.0
9075,EMP-2070,2025-08-01,0,18,225.0,0.0
9076,EMP-2071,2025-08-01,0,7,87.5,0.0
9077,EMP-2072,2025-08-01,0,18,225.0,0.0
9078,EMP-2073,2025-08-01,0,5,62.5,0.0
9079,EMP-2074,2025-08-01,0,17,212.5,0.0
9080,EMP-2075,2025-08-01,0,8,100.0,0.0
9081,EMP-2076,2025-08-01,0,6,75.0,0.0
9082,EMP-2078,2025-08-01,0,15,187.5,0.0
9083,EMP-2079,2025-08-01,0,18,225.0,0.0
9084,EMP-2081,2025-08-01,2,0,0.0,115.87
9085,EMP-2082,2025-08-01,0,4,50.0,0.0
9086,EMP-2083,2025-08-01,0,14,175.0,0.0
9087,EMP-2084,2025-08-01,2,0,0.0,72.2
9088,EMP-2085,2025-08-01,0,10,125.0,0.0
9089,EMP-2086,2025-08-01,0,3,37.5,0.0
9090,EMP-2087,2025-08-01,0,7,87.5,0.0
9091,EMP-2089,2025-08-01,2,0,0.0,110.27
9092,EMP-2090,2025-08-01,0,17,212.5,0.0
9093,EMP-2091,2025-08-01,0,7,87.5,0.0
9094,EMP-2093,2025-08-01,3,0,0.0,64.8
9095,EMP-2094,2025-08-01,0,5,62.5,0.0
9096,EMP-2095,2025-08-01,0,16,200.0,0.0
9097,EMP-2096,2025-08-01,0,16,200.0,0.0
9098,EMP-2097,2025-08-01,0,13,162.5,0.0
9099,EMP-2098,2025-08-01,0,17,212.5,0.0
9100,EMP-2101,2025-08-01,0,8,100.0,0.0
9101,EMP-2102,2025-08-01,1,0,0.0,45.97
9102,EMP-2103,2025-08-01,1,0,0.0,30.73
9103,EMP-2104,2025-08-01,0,0,0.0,0.0
9104,EMP-2105,2025-08-01,0,16,200.0,0.0
9105,EMP-2106,2025-08-01,0,16,200.0,0.0
9106,EMP-2107,2025-08-01,0,19,237.5,0.0
9107,EMP-2109,2025-08-01,0,5,62.5,0.0
9108,EMP-2110,2025-08-01,0,5,62.5,0.0
9109,EMP-2112,2025-08-01,0,13,162.5,0.0
9110,EMP-2113,2025-08-01,2,0,0.0,72.4
9111,EMP-2114,2025-08-01,0,20,250.0,0.0
9112,EMP-2115,2025-08-01,0,9,112.5,0.0
9113,EMP-2116,2025-08-01,0,14,175.0,0.0
9114,EMP-2117,2025-08-01,2,0,0.0,50.13
9115,EMP-2119,2025-08-01,2,0,0.0,299.4
9116,EMP-2120,2025-08-01,0,5,62.5,0.0
9117,EMP-2121,2025-08-01,1,0,0.0,43.37
9118,EMP-2122,2025-08-01,1,0,0.0,117.53
9119,EMP-2123,2025-08-01,0,17,212.5,0.0
9120,EMP-2124,2025-08-01,0,1,12.5,0.0
9121,EMP-2125,2025-08-01,0,9,112.5,0.0
9122,EMP-2127,2025-08-01,0,16,200.0,0.0
9123,EMP-2129,2025-08-01,0,3,37.5,0.0
9124,EMP-2130,2025-08-01,0,13,162.5,0.0
9125,EMP-2131,2025-08-01,0,19,237.5,0.0
9126,EMP-2132,2025-08-01,3,0,0.0,170.0
9127,EMP-2133,2025-08-01,0,3,37.5,0.0
9128,EMP-2134,2025-08-01,0,14,175.0,0.0
9129,EMP-2136,2025-08-01,0,10,125.0,0.0
9130,EMP-2137,2025-08-01,0,7,87.5,0.0
9131,EMP-2138,2025-08-01,0,20,250.0,0.0
9132,EMP-2139,2025-08-01,0,4,50.0,0.0
9133,EMP-2141,2025-08-01,1,0,0.0,59.57
9134,EMP-2142,2025-08-01,0,8,100.0,0.0
9135,EMP-2144,2025-08-01,0,7,87.5,0.0
9136,EMP-2145,2025-08-01,0,1,12.5,0.0
9137,EMP-2146,2025-08-01,0,14,175.0,0.0
9138,EMP-2147,2025-08-01,3,0,0.0,146.6
9139,EMP-2148,2025-08-01,0,4,50.0,0.0
9140,EMP-2149,2025-08-01,0,13,162.5,0.0
9141,EMP-2150,2025-08-01,0,6,75.0,0.0
9142,EMP-2151,2025-08-01,0,16,200.0,0.0
9143,EMP-2154,2025-08-01,0,14,175.0,0.0
9144,EMP-2155,2025-08-01,0,3,37.5,0.0
9145,EMP-2156,2025-08-01,0,2,25.0,0.0
9146,EMP-2157,2025-08-01,0,19,237.5,0.0
9147,EMP-2158,2025-08-01,0,6,75.0,0.0
9148,EMP-2159,2025-08-01,0,19,237.5,0.0
